TSEcod;IBGEcod;Municipio;UF;COD_UF_IBGE;UF_MUN;MAPA_2010;ELE_MUN_2008
57150;3204054;PEDRO CANARIO;ES;32;ES_PEDRO CANARIO;SIM;SIM
56812;3204104;PINHEIROS;ES;32;ES_PINHEIROS;SIM;SIM
56839;3204203;PIUMA;ES;32;ES_PIUMA;SIM;SIM
56200;3204252;PONTO BELO;ES;32;ES_PONTO BELO;SIM;SIM
56855;3204302;PRESIDENTE KENNEDY;ES;32;ES_PRESIDENTE KENNEDY;SIM;SIM
57118;3204351;RIO BANANAL;ES;32;ES_RIO BANANAL;SIM;SIM
56871;3204401;RIO NOVO DO SUL;ES;32;ES_RIO NOVO DO SUL;SIM;SIM
56898;3204500;SANTA LEOPOLDINA;ES;32;ES_SANTA LEOPOLDINA;SIM;SIM
57932;3204559;SANTA MARIA DE JETIBA;ES;32;ES_SANTA MARIA DE JETIBA;SIM;SIM
56910;3204609;SANTA TERESA;ES;32;ES_SANTA TERESA;SIM;SIM
56006;3204658;SAO DOMINGOS DO NORTE;ES;32;ES_SAO DOMINGOS DO NORTE;SIM;SIM
56936;3204708;SAO GABRIEL DA PALHA;ES;32;ES_SAO GABRIEL DA PALHA;SIM;SIM
56952;3204807;SAO JOSE DO CALCADO;ES;32;ES_SAO JOSE DO CALCADO;SIM;SIM
56979;3204906;SAO MATEUS;ES;32;ES_SAO MATEUS;SIM;SIM
56162;3204955;SAO ROQUE DO CANAA;ES;32;ES_SAO ROQUE DO CANAA;SIM;SIM
56995;3205002;SERRA;ES;32;ES_SERRA;SIM;SIM
56189;3205010;SOORETAMA;ES;32;ES_SOORETAMA;SIM;SIM
57959;3205036;VARGEM ALTA;ES;32;ES_VARGEM ALTA;SIM;SIM
57975;3205069;VENDA NOVA DO IMIGRANTE;ES;32;ES_VENDA NOVA DO IMIGRANTE;SIM;SIM
57010;3205101;VIANA;ES;32;ES_VIANA;SIM;SIM
56081;3205150;VILA PAVAO;ES;32;ES_VILA PAVAO;SIM;SIM
56227;3205176;VILA VALERIO;ES;32;ES_VILA VALERIO;SIM;SIM
57037;3205200;VILA VELHA;ES;32;ES_VILA VELHA;SIM;SIM
57053;3205309;VITORIA;ES;32;ES_VITORIA;SIM;SIM
58017;3300100;ANGRA DOS REIS;RJ;33;RJ_ANGRA DOS REIS;SIM;SIM
58181;3300159;APERIBE;RJ;33;RJ_APERIBE;SIM;SIM
58033;3300209;ARARUAMA;RJ;33;RJ_ARARUAMA;SIM;SIM
58220;3300225;AREAL;RJ;33;RJ_AREAL;SIM;SIM
58408;3300233;ARMACAO DOS BUZIOS;RJ;33;RJ_ARMACAO DOS BUZIOS;SIM;SIM
59277;3300258;ARRAIAL DO CABO;RJ;33;RJ_ARRAIAL DO CABO;SIM;SIM
58050;3300308;BARRA DO PIRAI;RJ;33;RJ_BARRA DO PIRAI;SIM;SIM
58076;3300407;BARRA MANSA;RJ;33;RJ_BARRA MANSA;SIM;SIM
58041;3300456;BELFORD ROXO;RJ;33;RJ_BELFORD ROXO;SIM;SIM
58092;3300506;BOM JARDIM;RJ;33;RJ_BOM JARDIM;SIM;SIM
58114;3300605;BOM JESUS DO ITABAPOANA;RJ;33;RJ_BOM JESUS DO ITABAPOANA;SIM;SIM
58130;3300704;CABO FRIO;RJ;33;RJ_CABO FRIO;SIM;SIM
58157;3300803;CACHOEIRAS DE MACACU;RJ;33;RJ_CACHOEIRAS DE MACACU;SIM;SIM
58173;3300902;CAMBUCI;RJ;33;RJ_CAMBUCI;SIM;SIM
58300;3300936;CARAPEBUS;RJ;33;RJ_CARAPEBUS;SIM;SIM
58165;3300951;COMENDADOR LEVY GASPARIAN;RJ;33;RJ_COMENDADOR LEVY GASPARIAN;SIM;SIM
58190;3301009;CAMPOS DOS GOYTACAZES;RJ;33;RJ_CAMPOS DOS GOYTACAZES;SIM;SIM
58211;3301108;CANTAGALO;RJ;33;RJ_CANTAGALO;SIM;SIM
58068;3301157;CARDOSO MOREIRA;RJ;33;RJ_CARDOSO MOREIRA;SIM;SIM
58238;3301207;CARMO;RJ;33;RJ_CARMO;SIM;SIM
58254;3301306;CASIMIRO DE ABREU;RJ;33;RJ_CASIMIRO DE ABREU;SIM;SIM
58270;3301405;CONCEICAO DE MACABU;RJ;33;RJ_CONCEICAO DE MACABU;SIM;SIM
58297;3301504;CORDEIRO;RJ;33;RJ_CORDEIRO;SIM;SIM
58319;3301603;DUAS BARRAS;RJ;33;RJ_DUAS BARRAS;SIM;SIM
58335;3301702;DUQUE DE CAXIAS;RJ;33;RJ_DUQUE DE CAXIAS;SIM;SIM
58351;3301801;ENGENHEIRO PAULO DE FRONT;RJ;33;RJ_ENGENHEIRO PAULO DE FRONT;SIM;SIM
58106;3301850;GUAPIMIRIM;RJ;33;RJ_GUAPIMIRIM;SIM;SIM
58262;3301876;IGUABA GRANDE;RJ;33;RJ_IGUABA GRANDE;SIM;SIM
58378;3301900;ITABORAI;RJ;33;RJ_ITABORAI;SIM;SIM
58394;3302007;ITAGUAI;RJ;33;RJ_ITAGUAI;SIM;SIM
59293;3302056;ITALVA;RJ;33;RJ_ITALVA;SIM;SIM
58416;3302106;ITAOCARA;RJ;33;RJ_ITAOCARA;SIM;SIM
58432;3302205;ITAPERUNA;RJ;33;RJ_ITAPERUNA;SIM;SIM
58440;3302254;ITATIAIA;RJ;33;RJ_ITATIAIA;SIM;SIM
58149;3302270;JAPERI;RJ;33;RJ_JAPERI;SIM;SIM
58459;3302304;LAJE DO MURIAE;RJ;33;RJ_LAJE DO MURIAE;SIM;SIM
58475;3302403;MACAE;RJ;33;RJ_MACAE;SIM;SIM
58386;3302452;MACUCO;RJ;33;RJ_MACUCO;SIM;SIM
58491;3302502;MAGE;RJ;33;RJ_MAGE;SIM;SIM
58513;3302601;MANGARATIBA;RJ;33;RJ_MANGARATIBA;SIM;SIM
58530;3302700;MARICA;RJ;33;RJ_MARICA;SIM;SIM
58556;3302809;MENDES;RJ;33;RJ_MENDES;SIM;SIM
58467;3302858;MESQUITA;RJ;33;RJ_MESQUITA;SIM;SIM
58572;3302908;MIGUEL PEREIRA;RJ;33;RJ_MIGUEL PEREIRA;SIM;SIM
58599;3303005;MIRACEMA;RJ;33;RJ_MIRACEMA;SIM;SIM
58610;3303104;NATIVIDADE;RJ;33;RJ_NATIVIDADE;SIM;SIM
58637;3303203;NILOPOLIS;RJ;33;RJ_NILOPOLIS;SIM;SIM
58653;3303302;NITEROI;RJ;33;RJ_NITEROI;SIM;SIM
58670;3303401;NOVA FRIBURGO;RJ;33;RJ_NOVA FRIBURGO;SIM;SIM
58696;3303500;NOVA IGUACU;RJ;33;RJ_NOVA IGUACU;SIM;SIM
58718;3303609;PARACAMBI;RJ;33;RJ_PARACAMBI;SIM;SIM
58734;3303708;PARAIBA DO SUL;RJ;33;RJ_PARAIBA DO SUL;SIM;SIM
58750;3303807;PARATI;RJ;33;RJ_PARATI;SIM;SIM
59315;3303856;PATY DO ALFERES;RJ;33;RJ_PATY DO ALFERES;SIM;SIM
58777;3303906;PETROPOLIS;RJ;33;RJ_PETROPOLIS;SIM;SIM
58246;3303955;PINHEIRAL;RJ;33;RJ_PINHEIRAL;SIM;SIM
58793;3304003;PIRAI;RJ;33;RJ_PIRAI;SIM;SIM
58815;3304102;PORCIUNCULA;RJ;33;RJ_PORCIUNCULA;SIM;SIM
58327;3304110;PORTO REAL;RJ;33;RJ_PORTO REAL;SIM;SIM
58025;3304128;QUATIS;RJ;33;RJ_QUATIS;SIM;SIM
58122;3304144;QUEIMADOS;RJ;33;RJ_QUEIMADOS;SIM;SIM
58009;3304151;QUISSAMA;RJ;33;RJ_QUISSAMA;SIM;SIM
58831;3304201;RESENDE;RJ;33;RJ_RESENDE;SIM;SIM
58858;3304300;RIO BONITO;RJ;33;RJ_RIO BONITO;SIM;SIM
58874;3304409;RIO CLARO;RJ;33;RJ_RIO CLARO;SIM;SIM
58890;3304508;RIO DAS FLORES;RJ;33;RJ_RIO DAS FLORES;SIM;SIM
58203;3304524;RIO DAS OSTRAS;RJ;33;RJ_RIO DAS OSTRAS;SIM;SIM
60011;3304557;RIO DE JANEIRO;RJ;33;RJ_RIO DE JANEIRO;SIM;SIM
58912;3304607;SANTA MARIA MADALENA;RJ;33;RJ_SANTA MARIA MADALENA;SIM;SIM
58939;3304706;SANTO ANTONIO DE PADUA;RJ;33;RJ_SANTO ANTONIO DE PADUA;SIM;SIM
58289;3304755;SAO FRANCISCO DE ITABAPOA;RJ;33;RJ_SAO FRANCISCO DE ITABAPOA;SIM;SIM
58955;3304805;SAO FIDELIS;RJ;33;RJ_SAO FIDELIS;SIM;SIM
58971;3304904;SAO GONCALO;RJ;33;RJ_SAO GONCALO;SIM;SIM
58998;3305000;SAO JOAO DA BARRA;RJ;33;RJ_SAO JOAO DA BARRA;SIM;SIM
59013;3305109;SAO JOAO DE MERITI;RJ;33;RJ_SAO JOAO DE MERITI;SIM;SIM
58343;3305133;SAO JOSE DE UBA;RJ;33;RJ_SAO JOSE DE UBA;SIM;SIM
59331;3305158;SAO JOSE DO VALE DO RIO PRETO;RJ;33;RJ_SAO JOSE DO VALE DO RIO PRETO;SIM;SIM
59030;3305208;SAO PEDRO DA ALDEIA;RJ;33;RJ_SAO PEDRO DA ALDEIA;SIM;SIM
59056;3305307;SAO SEBASTIAO DO ALTO;RJ;33;RJ_SAO SEBASTIAO DO ALTO;SIM;SIM
59072;3305406;SAPUCAIA;RJ;33;RJ_SAPUCAIA;SIM;SIM
59099;3305505;SAQUAREMA;RJ;33;RJ_SAQUAREMA;SIM;SIM
58424;3305554;SEROPEDICA;RJ;33;RJ_SEROPEDICA;SIM;SIM
59110;3305604;SILVA JARDIM;RJ;33;RJ_SILVA JARDIM;SIM;SIM
59137;3305703;SUMIDOURO;RJ;33;RJ_SUMIDOURO;SIM;SIM
58360;3305752;TANGUA;RJ;33;RJ_TANGUA;SIM;SIM
59153;3305802;TERESOPOLIS;RJ;33;RJ_TERESOPOLIS;SIM;SIM
59170;3305901;TRAJANO DE MORAIS;RJ;33;RJ_TRAJANO DE MORAIS;SIM;SIM
59196;3306008;TRES RIOS;RJ;33;RJ_TRES RIOS;SIM;SIM
59218;3306107;VALENCA;RJ;33;RJ_VALENCA;SIM;SIM
58084;3306156;VARRE SAI;RJ;33;RJ_VARRE SAI;SIM;SIM
59234;3306206;VASSOURAS;RJ;33;RJ_VASSOURAS;SIM;SIM
59250;3306305;VOLTA REDONDA;RJ;33;RJ_VOLTA REDONDA;SIM;SIM
61018;3500105;ADAMANTINA;SP;35;SP_ADAMANTINA;SIM;SIM
61034;3500204;ADOLFO;SP;35;SP_ADOLFO;SIM;SIM
61050;3500303;AGUAI;SP;35;SP_AGUAI;SIM;SIM
61077;3500402;AGUAS DA PRATA;SP;35;SP_AGUAS DA PRATA;SIM;SIM
61093;3500501;AGUAS DE LINDOIA;SP;35;SP_AGUAS DE LINDOIA;SIM;SIM
70190;3500550;AGUAS DE SANTA BARBARA;SP;35;SP_AGUAS DE SANTA BARBARA;SIM;SIM
61115;3500600;AGUAS DE SAO PEDRO;SP;35;SP_AGUAS DE SAO PEDRO;SIM;SIM
61131;3500709;AGUDOS;SP;35;SP_AGUDOS;SIM;SIM
61581;3500758;ALAMBARI;SP;35;SP_ALAMBARI;SIM;SIM
61158;3500808;ALFREDO MARCONDES;SP;35;SP_ALFREDO MARCONDES;SIM;SIM
61174;3500907;ALTAIR;SP;35;SP_ALTAIR;SIM;SIM
61190;3501004;ALTINOPOLIS;SP;35;SP_ALTINOPOLIS;SIM;SIM
61212;3501103;ALTO ALEGRE;SP;35;SP_ALTO ALEGRE;SIM;SIM
61220;3501152;ALUMINIO;SP;35;SP_ALUMINIO;SIM;SIM
61239;3501202;ALVARES FLORENCE;SP;35;SP_ALVARES FLORENCE;SIM;SIM
61255;3501301;ALVARES MACHADO;SP;35;SP_ALVARES MACHADO;SIM;SIM
61271;3501400;ALVARO DE CARVALHO;SP;35;SP_ALVARO DE CARVALHO;SIM;SIM
61298;3501509;ALVINLANDIA;SP;35;SP_ALVINLANDIA;SIM;SIM
61310;3501608;AMERICANA;SP;35;SP_AMERICANA;SIM;SIM
61336;3501707;AMERICO BRASILIENSE;SP;35;SP_AMERICO BRASILIENSE;SIM;SIM
61352;3501806;AMERICO DE CAMPOS;SP;35;SP_AMERICO DE CAMPOS;SIM;SIM
61379;3501905;AMPARO;SP;35;SP_AMPARO;SIM;SIM
61395;3502002;ANALANDIA;SP;35;SP_ANALANDIA;SIM;SIM
61417;3502101;ANDRADINA;SP;35;SP_ANDRADINA;SIM;SIM
61433;3502200;ANGATUBA;SP;35;SP_ANGATUBA;SIM;SIM
61450;3502309;ANHEMBI;SP;35;SP_ANHEMBI;SIM;SIM
61476;3502408;ANHUMAS;SP;35;SP_ANHUMAS;SIM;SIM
61492;3502507;APARECIDA;SP;35;SP_APARECIDA;SIM;SIM
61514;3502606;APARECIDA D OESTE;SP;35;SP_APARECIDA D OESTE;SIM;SIM
61530;3502705;APIAI;SP;35;SP_APIAI;SIM;SIM
61263;3502754;ARACARIGUAMA;SP;35;SP_ARACARIGUAMA;SIM;SIM
61557;3502804;ARACATUBA;SP;35;SP_ARACATUBA;SIM;SIM
61573;3502903;ARACOIABA DA SERRA;SP;35;SP_ARACOIABA DA SERRA;SIM;SIM
61590;3503000;ARAMINA;SP;35;SP_ARAMINA;SIM;SIM
61611;3503109;ARANDU;SP;35;SP_ARANDU;SIM;SIM
61646;3503158;ARAPEI;SP;35;SP_ARAPEI;SIM;SIM
61638;3503208;ARARAQUARA;SP;35;SP_ARARAQUARA;SIM;SIM
61654;3503307;ARARAS;SP;35;SP_ARARAS;SIM;SIM
62065;3503356;ARCO IRIS;SP;35;SP_ARCO IRIS;SIM;SIM
61670;3503406;AREALVA;SP;35;SP_AREALVA;SIM;SIM
61697;3503505;AREIAS;SP;35;SP_AREIAS;SIM;SIM
61719;3503604;AREIOPOLIS;SP;35;SP_AREIOPOLIS;SIM;SIM
61735;3503703;ARIRANHA;SP;35;SP_ARIRANHA;SIM;SIM
61751;3503802;ARTUR NOGUEIRA;SP;35;SP_ARTUR NOGUEIRA;SIM;SIM
61778;3503901;ARUJA;SP;35;SP_ARUJA;SIM;SIM
61522;3503950;ASPASIA;SP;35;SP_ASPASIA;SIM;SIM
61794;3504008;ASSIS;SP;35;SP_ASSIS;SIM;SIM
61816;3504107;ATIBAIA;SP;35;SP_ATIBAIA;SIM;SIM
61832;3504206;AURIFLAMA;SP;35;SP_AURIFLAMA;SIM;SIM
61859;3504305;AVAI;SP;35;SP_AVAI;SIM;SIM
61875;3504404;AVANHANDAVA;SP;35;SP_AVANHANDAVA;SIM;SIM
61891;3504503;AVARE;SP;35;SP_AVARE;SIM;SIM
61913;3504602;BADY BASSITT;SP;35;SP_BADY BASSITT;SIM;SIM
61930;3504701;BALBINOS;SP;35;SP_BALBINOS;SIM;SIM
61956;3504800;BALSAMO;SP;35;SP_BALSAMO;SIM;SIM
61972;3504909;BANANAL;SP;35;SP_BANANAL;SIM;SIM
62014;3505005;BARAO DE ANTONINA;SP;35;SP_BARAO DE ANTONINA;SIM;SIM
61999;3505104;BARBOSA;SP;35;SP_BARBOSA;SIM;SIM
62030;3505203;BARIRI;SP;35;SP_BARIRI;SIM;SIM
62057;3505302;BARRA BONITA;SP;35;SP_BARRA BONITA;SIM;SIM
61360;3505351;BARRA DO CHAPEU;SP;35;SP_BARRA DO CHAPEU;SIM;SIM
62073;3505401;BARRA DO TURVO;SP;35;SP_BARRA DO TURVO;SIM;SIM
62090;3505500;BARRETOS;SP;35;SP_BARRETOS;SIM;SIM
62111;3505609;BARRINHA;SP;35;SP_BARRINHA;SIM;SIM
62138;3505708;BARUERI;SP;35;SP_BARUERI;SIM;SIM
62154;3505807;BASTOS;SP;35;SP_BASTOS;SIM;SIM
62170;3505906;BATATAIS;SP;35;SP_BATATAIS;SIM;SIM
62197;3506003;BAURU;SP;35;SP_BAURU;SIM;SIM
62219;3506102;BEBEDOURO;SP;35;SP_BEBEDOURO;SIM;SIM
62235;3506201;BENTO DE ABREU;SP;35;SP_BENTO DE ABREU;SIM;SIM
62251;3506300;BERNARDINO DE CAMPOS;SP;35;SP_BERNARDINO DE CAMPOS;SIM;SIM
61280;3506359;BERTIOGA;SP;35;SP_BERTIOGA;SIM;SIM
62278;3506409;BILAC;SP;35;SP_BILAC;SIM;SIM
62294;3506508;BIRIGUI;SP;35;SP_BIRIGUI;SIM;SIM
62316;3506607;BIRITIBA MIRIM;SP;35;SP_BIRITIBA MIRIM;SIM;SIM
62332;3506706;BOA ESPERANCA DO SUL;SP;35;SP_BOA ESPERANCA DO SUL;SIM;SIM
62359;3506805;BOCAINA;SP;35;SP_BOCAINA;SIM;SIM
62375;3506904;BOFETE;SP;35;SP_BOFETE;SIM;SIM
62391;3507001;BOITUVA;SP;35;SP_BOITUVA;SIM;SIM
62413;3507100;BOM JESUS DOS PERDOES;SP;35;SP_BOM JESUS DOS PERDOES;SIM;SIM
61786;3507159;BOM SUCESSO DO ITARARE;SP;35;SP_BOM SUCESSO DO ITARARE;SIM;SIM
62430;3507209;BORA;SP;35;SP_BORA;SIM;SIM
62456;3507308;BORACEIA;SP;35;SP_BORACEIA;SIM;SIM
62472;3507407;BORBOREMA;SP;35;SP_BORBOREMA;SIM;SIM
61026;3507456;BOREBI;SP;35;SP_BOREBI;SIM;SIM
62499;3507506;BOTUCATU;SP;35;SP_BOTUCATU;SIM;SIM
62510;3507605;BRAGANCA PAULISTA;SP;35;SP_BRAGANCA PAULISTA;SIM;SIM
62553;3507704;BRAUNA;SP;35;SP_BRAUNA;SIM;SIM
62081;3507753;BREJO ALEGRE;SP;35;SP_BREJO ALEGRE;SIM;SIM
62570;3507803;BRODOSQUI;SP;35;SP_BRODOSQUI;SIM;SIM
62596;3507902;BROTAS;SP;35;SP_BROTAS;SIM;SIM
62618;3508009;BURI;SP;35;SP_BURI;SIM;SIM
62634;3508108;BURITAMA;SP;35;SP_BURITAMA;SIM;SIM
62650;3508207;BURITIZAL;SP;35;SP_BURITIZAL;SIM;SIM
62677;3508306;CABRALIA PAULISTA;SP;35;SP_CABRALIA PAULISTA;SIM;SIM
62693;3508405;CABREUVA;SP;35;SP_CABREUVA;SIM;SIM
62715;3508504;CACAPAVA;SP;35;SP_CACAPAVA;SIM;SIM
62731;3508603;CACHOEIRA PAULISTA;SP;35;SP_CACHOEIRA PAULISTA;SIM;SIM
62758;3508702;CACONDE;SP;35;SP_CACONDE;SIM;SIM
62774;3508801;CAFELANDIA;SP;35;SP_CAFELANDIA;SIM;SIM
62790;3508900;CAIABU;SP;35;SP_CAIABU;SIM;SIM
62812;3509007;CAIEIRAS;SP;35;SP_CAIEIRAS;SIM;SIM
62839;3509106;CAIUA;SP;35;SP_CAIUA;SIM;SIM
62855;3509205;CAJAMAR;SP;35;SP_CAJAMAR;SIM;SIM
61484;3509254;CAJATI;SP;35;SP_CAJATI;SIM;SIM
62871;3509304;CAJOBI;SP;35;SP_CAJOBI;SIM;SIM
62898;3509403;CAJURU;SP;35;SP_CAJURU;SIM;SIM
61506;3509452;CAMPINA DO MONTE ALEGRE;SP;35;SP_CAMPINA DO MONTE ALEGRE;SIM;SIM
62910;3509502;CAMPINAS;SP;35;SP_CAMPINAS;SIM;SIM
62936;3509601;CAMPO LIMPO PAULISTA;SP;35;SP_CAMPO LIMPO PAULISTA;SIM;SIM
62952;3509700;CAMPOS DO JORDAO;SP;35;SP_CAMPOS DO JORDAO;SIM;SIM
62979;3509809;CAMPOS NOVOS PAULISTA;SP;35;SP_CAMPOS NOVOS PAULISTA;SIM;SIM
62995;3509908;CANANEIA;SP;35;SP_CANANEIA;SIM;SIM
62103;3509957;CANAS;SP;35;SP_CANAS;SIM;SIM
63010;3510005;CANDIDO MOTA;SP;35;SP_CANDIDO MOTA;SIM;SIM
63037;3510104;CANDIDO RODRIGUES;SP;35;SP_CANDIDO RODRIGUES;SIM;SIM
61344;3510153;CANITAR;SP;35;SP_CANITAR;SIM;SIM
63053;3510203;CAPAO BONITO;SP;35;SP_CAPAO BONITO;SIM;SIM
63070;3510302;CAPELA DO ALTO;SP;35;SP_CAPELA DO ALTO;SIM;SIM
63096;3510401;CAPIVARI;SP;35;SP_CAPIVARI;SIM;SIM
63118;3510500;CARAGUATATUBA;SP;35;SP_CARAGUATATUBA;SIM;SIM
63134;3510609;CARAPICUIBA;SP;35;SP_CARAPICUIBA;SIM;SIM
63150;3510708;CARDOSO;SP;35;SP_CARDOSO;SIM;SIM
63177;3510807;CASA BRANCA;SP;35;SP_CASA BRANCA;SIM;SIM
63193;3510906;CASSIA DOS COQUEIROS;SP;35;SP_CASSIA DOS COQUEIROS;SIM;SIM
63215;3511003;CASTILHO;SP;35;SP_CASTILHO;SIM;SIM
63231;3511102;CATANDUVA;SP;35;SP_CATANDUVA;SIM;SIM
63258;3511201;CATIGUA;SP;35;SP_CATIGUA;SIM;SIM
63274;3511300;CEDRAL;SP;35;SP_CEDRAL;SIM;SIM
63290;3511409;CERQUEIRA CESAR;SP;35;SP_CERQUEIRA CESAR;SIM;SIM
63312;3511508;CERQUILHO;SP;35;SP_CERQUILHO;SIM;SIM
63339;3511607;CESARIO LANGE;SP;35;SP_CESARIO LANGE;SIM;SIM
63355;3511706;CHARQUEADA;SP;35;SP_CHARQUEADA;SIM;SIM
63398;3511904;CLEMENTINA;SP;35;SP_CLEMENTINA;SIM;SIM
63410;3512001;COLINA;SP;35;SP_COLINA;SIM;SIM
63436;3512100;COLOMBIA;SP;35;SP_COLOMBIA;SIM;SIM
63452;3512209;CONCHAL;SP;35;SP_CONCHAL;SIM;SIM
63479;3512308;CONCHAS;SP;35;SP_CONCHAS;SIM;SIM
63495;3512407;CORDEIROPOLIS;SP;35;SP_CORDEIROPOLIS;SIM;SIM
63517;3512506;COROADOS;SP;35;SP_COROADOS;SIM;SIM
63533;3512605;CORONEL MACEDO;SP;35;SP_CORONEL MACEDO;SIM;SIM
63550;3512704;CORUMBATAI;SP;35;SP_CORUMBATAI;SIM;SIM
63576;3512803;COSMOPOLIS;SP;35;SP_COSMOPOLIS;SIM;SIM
63592;3512902;COSMORAMA;SP;35;SP_COSMORAMA;SIM;SIM
63614;3513009;COTIA;SP;35;SP_COTIA;SIM;SIM
63630;3513108;CRAVINHOS;SP;35;SP_CRAVINHOS;SIM;SIM
63657;3513207;CRISTAIS PAULISTA;SP;35;SP_CRISTAIS PAULISTA;SIM;SIM
63673;3513306;CRUZALIA;SP;35;SP_CRUZALIA;SIM;SIM
63690;3513405;CRUZEIRO;SP;35;SP_CRUZEIRO;SIM;SIM
63711;3513504;CUBATAO;SP;35;SP_CUBATAO;SIM;SIM
63738;3513603;CUNHA;SP;35;SP_CUNHA;SIM;SIM
63754;3513702;DESCALVADO;SP;35;SP_DESCALVADO;SIM;SIM
63770;3513801;DIADEMA;SP;35;SP_DIADEMA;SIM;SIM
61123;3513850;DIRCE REIS;SP;35;SP_DIRCE REIS;SIM;SIM
63797;3513900;DIVINOLANDIA;SP;35;SP_DIVINOLANDIA;SIM;SIM
63819;3514007;DOBRADA;SP;35;SP_DOBRADA;SIM;SIM
63835;3514106;DOIS CORREGOS;SP;35;SP_DOIS CORREGOS;SIM;SIM
63851;3514205;DOLCINOPOLIS;SP;35;SP_DOLCINOPOLIS;SIM;SIM
63878;3514304;DOURADO;SP;35;SP_DOURADO;SIM;SIM
63894;3514403;DRACENA;SP;35;SP_DRACENA;SIM;SIM
63916;3514502;DUARTINA;SP;35;SP_DUARTINA;SIM;SIM
63932;3514601;DUMONT;SP;35;SP_DUMONT;SIM;SIM
63959;3514700;ECHAPORA;SP;35;SP_ECHAPORA;SIM;SIM
63975;3514809;ELDORADO;SP;35;SP_ELDORADO;SIM;SIM
63991;3514908;ELIAS FAUSTO;SP;35;SP_ELIAS FAUSTO;SIM;SIM
61760;3514924;ELISIARIO;SP;35;SP_ELISIARIO;SIM;SIM
61182;3514957;EMBAUBA;SP;35;SP_EMBAUBA;SIM;SIM
64017;3515004;EMBU;SP;35;SP_EMBU;SIM;SIM
64033;3515103;EMBU GUACU;SP;35;SP_EMBU GUACU;SIM;SIM
61387;3515129;EMILIANOPOLIS;SP;35;SP_EMILIANOPOLIS;SIM;SIM
61689;3515152;ENGENHEIRO COELHO;SP;35;SP_ENGENHEIRO COELHO;SIM;SIM
68659;3515186;ESPIRITO SANTO DO PINHAL;SP;35;SP_ESPIRITO SANTO DO PINHAL;SIM;SIM
61140;3515194;ESPIRITO SANTO DO TURVO;SP;35;SP_ESPIRITO SANTO DO TURVO;SIM;SIM
64050;3515202;ESTRELA D OESTE;SP;35;SP_ESTRELA D OESTE;SIM;SIM
64076;3515301;ESTRELA DO NORTE;SP;35;SP_ESTRELA DO NORTE;SIM;SIM
61000;3515350;EUCLIDES DA CUNHA PAULIST;SP;35;SP_EUCLIDES DA CUNHA PAULIST;SIM;SIM
64092;3515400;FARTURA;SP;35;SP_FARTURA;SIM;SIM
64114;3515509;FERNANDOPOLIS;SP;35;SP_FERNANDOPOLIS;SIM;SIM
64130;3515608;FERNANDO PRESTES;SP;35;SP_FERNANDO PRESTES;SIM;SIM
62286;3515657;FERNAO;SP;35;SP_FERNAO;SIM;SIM
64157;3515707;FERRAZ DE VASCONCELOS;SP;35;SP_FERRAZ DE VASCONCELOS;SIM;SIM
64173;3515806;FLORA RICA;SP;35;SP_FLORA RICA;SIM;SIM
64190;3515905;FLOREAL;SP;35;SP_FLOREAL;SIM;SIM
64211;3516002;FLORIDA PAULISTA;SP;35;SP_FLORIDA PAULISTA;SIM;SIM
64238;3516101;FLORINIA;SP;35;SP_FLORINIA;SIM;SIM
64254;3516200;FRANCA;SP;35;SP_FRANCA;SIM;SIM
64270;3516309;FRANCISCO MORATO;SP;35;SP_FRANCISCO MORATO;SIM;SIM
64297;3516408;FRANCO DA ROCHA;SP;35;SP_FRANCO DA ROCHA;SIM;SIM
64319;3516507;GABRIEL MONTEIRO;SP;35;SP_GABRIEL MONTEIRO;SIM;SIM
64335;3516606;GALIA;SP;35;SP_GALIA;SIM;SIM
64351;3516705;GARCA;SP;35;SP_GARCA;SIM;SIM
64378;3516804;GASTAO VIDIGAL;SP;35;SP_GASTAO VIDIGAL;SIM;SIM
62308;3516853;GAVIAO PEIXOTO;SP;35;SP_GAVIAO PEIXOTO;SIM;SIM
64394;3516903;GENERAL SALGADO;SP;35;SP_GENERAL SALGADO;SIM;SIM
64416;3517000;GETULINA;SP;35;SP_GETULINA;SIM;SIM
64432;3517109;GLICERIO;SP;35;SP_GLICERIO;SIM;SIM
64459;3517208;GUAICARA;SP;35;SP_GUAICARA;SIM;SIM
64475;3517307;GUAIMBE;SP;35;SP_GUAIMBE;SIM;SIM
64491;3517406;GUAIRA;SP;35;SP_GUAIRA;SIM;SIM
64513;3517505;GUAPIACU;SP;35;SP_GUAPIACU;SIM;SIM
64530;3517604;GUAPIARA;SP;35;SP_GUAPIARA;SIM;SIM
64556;3517703;GUARA;SP;35;SP_GUARA;SIM;SIM
64572;3517802;GUARACAI;SP;35;SP_GUARACAI;SIM;SIM
64599;3517901;GUARACI;SP;35;SP_GUARACI;SIM;SIM
64610;3518008;GUARANI D OESTE;SP;35;SP_GUARANI D OESTE;SIM;SIM
64637;3518107;GUARANTA;SP;35;SP_GUARANTA;SIM;SIM
64653;3518206;GUARARAPES;SP;35;SP_GUARARAPES;SIM;SIM
64670;3518305;GUARAREMA;SP;35;SP_GUARAREMA;SIM;SIM
64696;3518404;GUARATINGUETA;SP;35;SP_GUARATINGUETA;SIM;SIM
64718;3518503;GUAREI;SP;35;SP_GUAREI;SIM;SIM
